회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
2021,1483350,938000,NaN,축산가공,일산점,2,2.500000,0.000000,65,1
2022,9500000,9500000,NaN,남성정장,청량리점,1,1.000000,0.000000,0,1
2023,1243500,1237500,NaN,건강식품,청량리점,2,1.000000,0.000000,26,1
2024,134202600,47424000,NaN,건강식품,본점,8,1.250000,0.600000,42,1
2025,53505940,12705000,NaN,농산물,본점,9,5.666667,0.235294,34,0
2026,8467000,4717500,NaN,시티웨어,관악점,1,3.000000,1.000000,0,0
2027,11799000,6000000,NaN,가공식품,강남점,4,3.500000,0.214286,35,1
2028,4828600,3024000,NaN,가공식품,안양점,5,3.200000,0.875000,44,1
2029,4512000,4512000,NaN,주방가전,영등포점,1,1.000000,1.000000,0,0
2030,245400,136400,NaN,축산가공,분당점,1,5.000000,0.000000,0,1
2031,9086000,6490000,NaN,트래디셔널,대구점,2,1.000000,0.000000,98,1
2032,92253010,71587000,14750000.0,시티웨어,본점,6,1.833333,0.818182,54,0
2033,42976970,22500000,15675000.0,육류,부산본점,31,1.935484,0.583333,11,1
2034,5262400,5262400,NaN,디자이너,본점,1,1.000000,0.000000,0,0
2035,260000,260000,NaN,소형가전,잠실점,1,1.000000,0.000000,0,1
2036,15466500,4536000,NaN,남성캐주얼,잠실점,4,2.000000,0.250000,17,1
2037,55421700,15329500,2828000.0,디자이너,본점,24,1.750000,0.119048,13,0
2038,3300000,3300000,NaN,시티웨어,본점,1,1.000000,0.000000,0,0
2039,54476550,10440000,NaN,농산물,본점,22,2.727273,0.466667,14,0
2040,148828800,106513000,NaN,가공식품,본점,13,2.076923,0.037037,23,0
2041,885400,460000,NaN,가공식품,본점,2,2.500000,0.000000,142,0
2042,1960000,1881600,NaN,셔츠,관악점,1,2.000000,0.000000,0,1
2043,40000,40000,NaN,수산품,본점,1,1.000000,0.000000,0,1
2044,15109000,4280000,NaN,명품,부산본점,5,2.200000,0.000000,41,0
2045,10142000,2950000,NaN,시티웨어,본점,4,2.250000,0.000000,25,0
2046,7900000,5000000,NaN,모피/피혁,본점,2,1.500000,0.000000,6,0
2047,26910700,3450000,441000.0,시티웨어,영등포점,19,2.000000,0.000000,16,0
2048,2304000,2208000,NaN,섬유잡화,부산본점,1,2.000000,1.000000,0,0
2049,1624088220,229080000,350514400.0,농산물,강남점,91,4.395604,0.330000,3,0
2050,22498800,9790000,NaN,화장품,분당점,5,1.000000,0.400000,59,0
2051,27382000,16852000,NaN,골프,본점,2,3.000000,0.000000,7,1
2052,40264300,13580000,NaN,기타,부평점,14,1.500000,0.238095,24,0
2053,20826000,13500000,NaN,남성정장,본점,1,2.000000,1.000000,0,1
2054,5126000,5126000,NaN,디자이너,본점,1,1.000000,0.000000,0,0
2055,975000,936000,NaN,셔츠,분당점,1,2.000000,0.000000,0,1
2056,11286000,11286000,NaN,디자이너,분당점,1,1.000000,0.000000,0,0
2057,97775840,19000000,NaN,가공식품,본점,12,4.666667,0.678571,29,0
2058,59119730,10362500,NaN,기타,관악점,10,4.600000,0.630435,33,1
2059,146325450,20376000,3028000.0,일용잡화,분당점,58,2.034483,0.186441,6,0
2060,3000000,2880000,NaN,화장품,잠실점,1,2.000000,0.000000,0,0
2061,42479000,13550000,NaN,가공식품,영등포점,7,1.857143,0.076923,31,1
2062,177601790,27600000,19000500.0,디자이너,부산본점,24,2.000000,0.062500,14,0
2063,331255400,126000000,NaN,아동,잠실점,21,2.333333,0.469388,15,0
2064,299200,211200,NaN,수산품,본점,1,2.000000,0.000000,0,0
2065,55693200,13018000,NaN,섬유잡화,부산본점,11,1.909091,0.428571,25,0
2066,274910330,15309000,105000.0,기타,잠실점,130,2.915385,0.306069,2,0
2067,89821000,16425000,NaN,디자이너,노원점,14,1.357143,0.052632,21,0
2068,5966000,3990000,NaN,가공식품,분당점,2,3.500000,0.000000,49,1
2069,142560130,10625000,10161400.0,기타,강남점,70,2.614286,0.120219,5,0
2070,18348000,13860000,NaN,셔츠,미아점,2,1.000000,0.500000,6,1
2071,112134240,54288000,54288000.0,시티웨어,영등포점,9,2.111111,0.526316,36,0
2072,486518800,48000000,NaN,화장품,본점,19,2.684211,0.058824,18,0
2073,801971180,117600000,118823400.0,디자이너,본점,84,2.571429,0.347222,4,0
2074,12521900,2475000,59000.0,수산품,본점,12,2.750000,0.575758,25,0
2075,204000,204000,NaN,섬유잡화,본점,1,1.000000,1.000000,0,1
2076,18514760,14058000,NaN,기타,분당점,5,4.400000,0.318182,27,0
2077,2642420,217400,NaN,기타,분당점,9,4.888889,0.613636,33,0
2078,25600300,4950000,468000.0,피혁잡화,본점,18,1.444444,0.115385,17,1
2079,9354900,2747500,5622000.0,기타,관악점,2,11.500000,0.000000,0,1
2080,184000,152000,NaN,농산물,잠실점,1,4.000000,1.000000,0,1
2081,627546400,22050000,NaN,구두,잠실점,48,1.000000,0.479167,6,1
2082,91113510,41400000,6750000.0,기타,본점,18,3.000000,0.703704,18,0
2083,10985720,2254000,1700000.0,기타,노원점,20,3.150000,0.111111,10,0
2084,135464080,43050000,70785400.0,가공식품,본점,67,3.059701,0.307317,5,0
2085,169556740,54900000,NaN,가공식품,본점,30,2.200000,0.257576,11,1
2086,450000,4300000,4300000.0,디자이너,잠실점,3,1.000000,0.333333,52,1
2087,4334000,4334000,NaN,디자이너,분당점,1,1.000000,0.000000,0,0
2088,189639360,27213600,35441800.0,디자이너,강남점,40,2.150000,0.395349,8,0
2089,1437000,1012000,NaN,차/커피,본점,1,6.000000,0.000000,0,0
2090,217411650,48000000,NaN,화장품,노원점,24,2.208333,0.358491,14,0
2091,43543200,6800000,NaN,골프,본점,18,1.277778,0.217391,17,0
2092,8206450,6028800,NaN,일용잡화,부산본점,6,2.333333,0.285714,53,1
2093,286515200,77487000,NaN,기타,관악점,32,4.062500,0.400000,10,0
2094,1664000,1288000,NaN,주방용품,일산점,2,1.500000,0.000000,85,1
2095,140559240,76352000,5246500.0,농산물,본점,41,2.317073,0.368421,6,0
2096,11764790,4580000,1076000.0,기타,본점,12,2.083333,0.200000,24,0
2097,57303600,12200000,NaN,가공식품,부산본점,18,2.666667,0.416667,19,0
2098,230000,220000,NaN,수산품,영등포점,1,2.000000,0.000000,0,0
2099,47453330,5589000,195600.0,농산물,본점,66,4.757576,0.289809,5,0
2100,11720900,4477500,NaN,구두,대전점,3,1.666667,0.800000,41,0
2101,4889000,2725000,NaN,시티웨어,일산점,2,2.500000,0.800000,23,0
2102,184291710,130870000,4297000.0,가공식품,본점,17,3.470588,0.135593,20,1
2103,312000,312000,NaN,스포츠,분당점,1,1.000000,0.000000,0,1
2104,5000,5000,NaN,가공식품,잠실점,1,1.000000,0.000000,0,1
2105,13563580,5071500,NaN,수산품,본점,2,5.500000,0.272727,85,0
2106,113487580,21840000,21220020.0,기타,본점,79,2.227848,0.414773,4,0
2107,529634010,115992000,61668000.0,가공식품,대전점,51,3.980392,0.123153,7,0
2108,444659800,24852000,20613000.0,기타,본점,72,4.805556,0.257225,5,0
2109,4450000,1225000,NaN,화장품,청량리점,5,1.200000,0.166667,69,0
2110,173250200,29072000,20859000.0,디자이너,일산점,26,2.038462,0.188679,13,0
2111,145303330,37050000,8205000.0,가공식품,분당점,21,8.142857,0.251462,16,0
2112,58224600,19530000,NaN,화장품,잠실점,7,1.571429,0.363636,47,0
2113,1909000,1909000,NaN,화장품,분당점,1,1.000000,0.000000,0,0
2114,137800,78000,NaN,캐주얼,본점,1,2.000000,1.000000,0,0
2115,116820,99000,NaN,수산품,미아점,1,2.000000,1.000000,0,0
2116,23043370,22484000,NaN,농산물,대전점,3,2.333333,0.000000,23,0
2117,101525240,11172000,NaN,화장품,본점,21,2.714286,0.263158,14,0
2118,31752550,4800000,195000.0,농산물,강남점,19,3.105263,0.288136,16,0
2119,11595600,4816000,NaN,농산물,영등포점,6,2.166667,0.384615,40,0
2120,26713350,4644000,6328000.0,섬유잡화,청량리점,12,3.000000,0.138889,20,0
2121,10985920,3125000,700000.0,기타,일산점,37,2.675676,0.262626,9,0
2122,2873000,2873000,NaN,화장품,잠실점,1,1.000000,1.000000,0,1
2123,136568590,16080000,NaN,농산물,일산점,37,1.675676,0.903226,9,0
2124,22391000,14658000,546000.0,화장품,일산점,6,1.333333,0.250000,56,0
2125,18774800,5940000,982500.0,화장품,본점,13,1.769231,0.260870,26,1
2126,7004000,5814000,NaN,시티웨어,강남점,2,1.000000,0.500000,46,0
2127,4862000,4615000,NaN,일용잡화,일산점,1,3.000000,0.000000,0,1
2128,38686800,6820000,NaN,가공식품,일산점,23,1.913043,0.522727,14,0
2129,49685400,15226000,NaN,명품,본점,6,1.666667,0.500000,44,1
2130,26018090,4998000,NaN,농산물,잠실점,7,6.857143,0.000000,40,0
2131,9823400,3520000,NaN,수산품,본점,3,2.666667,0.500000,82,0
2132,1261560,342500,NaN,기타,분당점,4,3.500000,0.642857,43,1
2133,26189240,15050000,NaN,가공식품,영등포점,18,4.111111,0.121622,20,1
2134,17666200,7660800,NaN,기타,잠실점,6,4.833333,0.413793,33,1
2135,40573730,11227500,595000.0,가공식품,본점,23,2.043478,0.234043,15,1
2136,399162530,27950000,NaN,골프,일산점,51,2.333333,0.260504,6,0
2137,10801620,2764800,NaN,일용잡화,잠실점,11,1.818182,0.300000,28,0
2138,160963730,26364800,NaN,농산물,강남점,25,2.120000,0.169811,10,1
2139,4916800,3494400,NaN,구두,동래점,2,2.000000,0.500000,1,0
2140,58564760,21408000,69635400.0,가공식품,본점,36,2.472222,0.157303,9,0
2141,35281600,12243600,NaN,시티웨어,분당점,4,2.000000,0.250000,20,0
2142,138692940,21000000,NaN,명품,동래점,13,2.230769,0.793103,25,0
2143,63179340,61680000,69500000.0,농산물,분당점,32,5.750000,0.445652,11,0
2144,143323350,121000000,858000.0,기타,일산점,9,2.222222,0.600000,21,0
2145,1727400,1516800,NaN,수산품,일산점,2,3.000000,0.000000,11,0
2146,7972000,4760000,NaN,아동,본점,3,1.000000,1.000000,86,1
2147,772000,39688000,39688000.0,농산물,본점,4,1.250000,0.400000,16,0
2148,2082500,2082500,NaN,남성캐주얼,분당점,1,1.000000,0.000000,0,1
2149,53701680,26400000,25104000.0,기타,분당점,14,2.928571,0.268293,13,1
2150,6200000,6200000,NaN,스포츠,동래점,1,1.000000,0.000000,0,1
2151,80000,80000,NaN,수산품,동래점,1,1.000000,0.000000,0,0
2152,17125000,7440000,NaN,화장품,분당점,2,2.500000,0.400000,44,0
2153,19406870,9919900,NaN,기타,부산본점,21,2.476190,0.346154,16,1
2154,55016700,11707200,NaN,수산품,본점,14,2.071429,0.310345,21,0
2155,215109720,88000000,95685000.0,화장품,본점,68,1.779412,0.413223,5,0
2156,27867520,7266000,NaN,기타,영등포점,10,3.100000,0.451613,34,1
2157,11913000,4750000,NaN,화장품,잠실점,4,3.250000,0.692308,45,0
2158,27667280,6576000,NaN,가공식품,본점,34,2.794118,0.400000,10,1
2159,591100,591100,NaN,시티웨어,부평점,1,1.000000,0.000000,0,0
2160,6748770,3530000,140000.0,명품,본점,3,1.666667,0.000000,2,1
2161,1434000,924000,NaN,섬유잡화,영등포점,1,4.000000,0.000000,0,0
2162,5990500,3300000,NaN,기타,노원점,3,2.333333,0.285714,93,0
2163,4146000,3600000,3750000.0,시티웨어,본점,2,3.500000,0.000000,2,0
2164,629722300,165600000,91007200.0,디자이너,광주점,59,2.152542,0.425197,6,1
2165,333060,202200,NaN,육류,잠실점,1,4.000000,1.000000,0,0
2166,180639500,24930000,35181000.0,기타,일산점,21,2.523810,0.358491,16,1
2167,544000,544000,NaN,주방용품,분당점,1,1.000000,1.000000,0,1
2168,44626160,20834000,NaN,젓갈/반찬,미아점,9,5.333333,0.333333,36,1
2169,6000000,6000000,NaN,액세서리,동래점,1,1.000000,0.000000,0,0
2170,165200,140000,NaN,가공식품,잠실점,1,4.000000,0.000000,0,1
2171,7099700,2254000,NaN,모피/피혁,영등포점,4,1.750000,0.428571,66,1
2172,149219730,28957000,54378600.0,가공식품,본점,26,3.769231,0.561224,13,1
2173,183484820,25248000,NaN,기타,일산점,33,2.606061,0.616279,10,1
2174,2175000,1325000,NaN,스포츠,부산본점,2,1.500000,0.000000,0,1
2175,298639780,15870000,19142000.0,가공식품,영등포점,141,3.156028,0.485393,2,0
2176,105757300,57860000,NaN,섬유잡화,영등포점,12,1.833333,0.272727,24,1
2177,80103660,8544000,NaN,기타,일산점,20,3.100000,0.370968,17,0
2178,48821500,25920000,NaN,화장품,강남점,3,1.333333,0.000000,51,0
2179,13409000,7664000,NaN,시티웨어,본점,4,1.500000,0.000000,27,0
2180,135751970,58000000,104172800.0,농산물,영등포점,36,3.472222,0.288000,9,1
2181,21214000,4554000,NaN,화장품,포항점,9,1.444444,0.230769,28,0
2182,21444800,9336000,6250000.0,가공식품,부산본점,11,2.727273,0.466667,30,0
2183,305847600,67500000,NaN,캐주얼,본점,17,3.235294,0.600000,17,0
2184,348000,348000,NaN,주방용품,노원점,1,1.000000,0.000000,0,1
2185,6502000,4750000,NaN,가공식품,잠실점,4,2.500000,0.800000,75,1
2186,10125000,10125000,NaN,피혁잡화,부평점,1,1.000000,0.000000,0,0
2187,1236790980,73696000,231548000.0,디자이너,영등포점,103,2.922330,0.395349,3,0
2188,204720770,19850000,27235000.0,농산물,노원점,124,7.596774,0.221868,2,0
2189,16658440,7452000,NaN,캐주얼,분당점,2,3.500000,0.000000,74,0
2190,4810000,3870000,NaN,육류,본점,2,2.500000,0.000000,113,1
2191,10533600,10533600,NaN,시티웨어,인천점,1,1.000000,1.000000,0,0
2192,76209970,11625000,350000.0,기타,부산본점,24,3.375000,0.358025,14,0
2193,21751200,18506200,NaN,골프,본점,2,1.500000,0.333333,13,0
2194,1200000,1200000,NaN,피혁잡화,본점,1,1.000000,1.000000,0,1
2195,6877000,6877000,NaN,시티웨어,광주점,1,1.000000,0.000000,0,0
2196,50009500,13090000,NaN,시티웨어,대전점,9,2.666667,0.333333,29,0
2197,1265100,765900,NaN,젓갈/반찬,잠실점,2,1.500000,0.000000,78,1
2198,4513090,4250000,NaN,젓갈/반찬,분당점,2,3.000000,0.000000,157,0
2199,450718950,65550000,6140740.0,농산물,본점,80,4.825000,0.357513,4,0
2200,7235600,3827200,NaN,화장품,본점,4,1.750000,0.285714,78,1
2201,474000,474000,NaN,캐주얼,영등포점,1,1.000000,0.000000,0,0
2202,21966400,5827500,NaN,건강식품,영등포점,4,2.250000,0.666667,64,0
2203,251124790,56962000,3457000.0,가공식품,청량리점,65,3.553846,0.324675,5,0
2204,1965650,1375000,NaN,수산품,일산점,2,2.500000,0.400000,29,1
2205,139604560,13552000,NaN,명품,본점,13,3.307692,0.232558,26,1
2206,14360880,3000000,4620200.0,차/커피,본점,38,2.500000,0.400000,9,0
2207,159615330,14952000,5003000.0,육류,본점,54,2.259259,0.295082,6,0
2208,0,1575000,1575000.0,피혁잡화,부산본점,2,1.000000,0.500000,4,0
2209,346300,123200,NaN,가공식품,본점,3,4.666667,0.000000,4,1
2210,1298000,1870000,1870000.0,스포츠,청량리점,2,2.000000,0.000000,3,1
2211,2240000,2240000,NaN,건강식품,광주점,1,1.000000,0.000000,0,1
2212,35632600,8136000,6843100.0,기타,본점,14,2.285714,0.312500,17,0
2213,428400,428400,NaN,주방용품,본점,1,1.000000,0.000000,0,1
2214,54174000,8338000,NaN,기타,일산점,24,1.791667,0.046512,14,0
2215,340780,120000,NaN,농산물,강남점,3,2.000000,0.000000,37,0
2216,741880,741880,NaN,육류,본점,1,1.000000,0.000000,0,1
2217,26478580,14260000,11505000.0,농산물,부평점,34,2.411765,0.439024,9,0
2218,31363350,8510000,NaN,가공식품,일산점,9,6.111111,0.509091,25,1
2219,10616030,9152000,4560000.0,농산물,강남점,7,2.857143,0.350000,44,0
2220,10754750,4700000,NaN,기타,본점,3,2.666667,0.000000,55,0
2221,109705000,14000000,NaN,화장품,본점,44,1.318182,0.396552,6,1
2222,23964900,4502400,NaN,가공식품,잠실점,16,2.562500,0.609756,19,0
2223,105802800,23000000,NaN,화장품,부산본점,12,1.833333,0.000000,27,0
2224,141851500,21075000,NaN,가공식품,부산본점,14,2.142857,0.300000,24,0
2225,37066140,11880000,NaN,가공식품,본점,15,2.800000,0.404762,20,0
2226,260000,260000,NaN,침구/수예,본점,1,1.000000,1.000000,0,0
2227,78013000,58000000,NaN,화장품,본점,6,1.333333,0.375000,24,0
2228,635546420,117600000,72351000.0,디자이너,본점,66,1.681818,0.288288,5,0
2229,3457500,1320000,NaN,수산품,영등포점,6,1.666667,0.100000,51,0
2230,122110620,18250000,120000.0,가공식품,본점,69,5.173913,0.260504,5,0
2231,4350000,4350000,NaN,화장품,본점,1,1.000000,0.000000,0,1
2232,24199000,14341200,6802000.0,기타,분당점,10,1.800000,0.388889,33,1
2233,20369760,8112000,NaN,가공식품,본점,26,2.576923,0.000000,12,1
2234,562500,427500,NaN,가공식품,강남점,1,2.000000,0.000000,0,1
2235,19809100,4752000,NaN,디자이너,영등포점,8,1.500000,0.166667,34,0
2236,7530000,6650000,NaN,가공식품,본점,3,4.333333,0.461538,60,1
2237,159967920,52670000,2259000.0,가공식품,잠실점,86,2.848837,0.297959,4,0
2238,155796670,19780000,21467200.0,농산물,분당점,92,5.141304,0.234672,3,0
2239,145715310,99360000,16610500.0,시티웨어,본점,39,2.692308,0.247619,8,0
2240,31029900,6504000,2475000.0,가공식품,부평점,10,4.300000,0.604651,17,1
2241,849588100,391000000,174984000.0,디자이너,본점,20,1.100000,0.272727,17,1
2242,7600000,5500000,NaN,명품,본점,2,1.000000,0.000000,63,0
2243,62002300,10000000,NaN,화장품,분당점,13,1.538462,0.550000,24,0
2244,720000,720000,NaN,섬유잡화,본점,1,1.000000,0.000000,0,0
2245,30335670,15078000,NaN,기타,분당점,16,4.000000,0.500000,16,0
2246,220964050,64600000,826000.0,기타,분당점,66,5.545455,0.325137,5,0
2247,37366440,6600000,1159000.0,젓갈/반찬,본점,33,2.121212,0.157143,10,0
2248,140657400,20976000,NaN,디자이너,청량리점,15,1.933333,0.206897,18,0
2249,9172800,9172800,NaN,보석,부산본점,1,1.000000,0.000000,0,0
2250,90622720,46178000,1785000.0,가공식품,본점,30,5.666667,0.258824,11,0
2251,6021850,5976000,NaN,가공식품,본점,2,2.000000,0.000000,136,1
2252,7250000,2640000,NaN,화장품,영등포점,3,1.666667,0.600000,26,0
2253,139005260,15753600,2251200.0,명품,부산본점,36,2.055556,0.175676,9,1
2254,6669340,1199000,NaN,가공식품,분당점,9,6.666667,0.483333,33,1
2255,16916320,17664000,13125000.0,기타,부평점,9,1.888889,0.294118,35,0
2256,11175970,3450000,NaN,기타,본점,12,3.583333,0.883721,27,1
2257,492441400,53300700,122798000.0,골프,부산본점,76,2.184211,0.210843,4,0
2258,1231500,720000,NaN,가공식품,본점,3,3.333333,0.000000,18,0
2259,11906600,7250000,NaN,구두,부산본점,2,1.500000,0.000000,133,1
2260,7341380,1580000,NaN,농산물,인천점,6,7.166667,0.255814,28,1
2261,250000,2000000,2000000.0,구두,동래점,3,1.000000,0.333333,1,0
2262,274425700,35425000,NaN,아동,본점,11,3.818182,0.047619,29,0
2263,391379690,94600000,NaN,농산물,노원점,30,2.033333,0.344262,12,1
2264,244339360,42875000,37090000.0,가공식품,본점,55,2.254545,0.322581,6,0
2265,106004000,12754000,5295000.0,디자이너,분당점,33,1.515152,0.280000,9,1
2266,37448600,15752000,NaN,화장품,본점,11,2.000000,0.181818,27,0
2267,45722800,13819000,NaN,주방가전,잠실점,8,1.000000,0.250000,41,0
2268,171473100,116600000,NaN,스포츠,잠실점,10,1.900000,0.052632,36,0
2269,4110000,3600000,NaN,액세서리,영등포점,2,1.500000,0.000000,70,0
2270,4238000,3738000,NaN,셔츠,분당점,2,1.000000,0.000000,48,0
2271,25781300,10500000,NaN,가공식품,본점,22,3.136364,0.043478,15,1
2272,132031000,43800000,NaN,화장품,부산본점,8,2.000000,0.500000,38,1
2273,4901000,4901000,NaN,시티웨어,본점,1,1.000000,0.000000,0,0
2274,75285500,15015000,NaN,화장품,잠실점,9,2.000000,0.111111,34,0
2275,299894730,31200000,4773500.0,가공식품,미아점,59,3.542373,0.287081,6,0
2276,5254000,4554000,NaN,시티웨어,일산점,1,2.000000,1.000000,0,0
2277,332296930,41400000,2791000.0,가공식품,잠실점,46,3.065217,0.141844,7,0
2278,86945500,15410000,NaN,스포츠,대전점,19,1.736842,0.090909,18,1
2279,321519600,30000000,NaN,화장품,잠실점,32,1.656250,0.301887,8,0
2280,165558000,18768000,1200000.0,가공식품,잠실점,49,4.142857,0.320197,7,0
2281,647004480,162104000,31464000.0,기타,분당점,35,3.142857,0.472727,9,1
2282,945500,750000,136000.0,차/커피,영등포점,2,1.500000,0.000000,0,0
2283,13538800,13538800,NaN,시티웨어,본점,1,1.000000,1.000000,0,0
2284,63266200,10825000,NaN,섬유잡화,잠실점,11,1.454545,0.750000,30,1
2285,150688350,45900000,NaN,가공식품,잠실점,14,3.214286,0.355556,22,0
